player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Khalil Shakir,84140,WR,BOISE ST,14,94,0,120,0,-3.4,2,89.5,,0,0,0.0,0,9,0,87.0,91.8,0,45,0.0,0,58,17,93.1,54,138.2,19,20.2,2,166,223,13.1,9.8,3.07,9.0,12,72.2,37.5,3,8,5.5,3,37,0,79.7,90.8,2,50,0.4,1,235,52,95.7,225,121.2,72,76.6,6,738,351,6.8,14.2,3.28
Austin Watkins,84457,WR,UAB,14,94,0,321,0,-2.3,0,100.0,,0,0,0.0,0,3,0,94.5,67.5,0,15,0.0,0,35,7,97.1,34,101.2,7,7.4,0,58,74,10.6,8.3,1.71,12.3,0,57.1,,0,0,0.0,0,2,0,88.0,83.1,1,15,0.0,0,13,4,84.6,11,31.0,7,7.4,0,35,40,10.0,8.8,3.18
Deshaunte Jones,47495,WR,IOWA STATE,13,94,0,193,0,-3.0,2,92.9,,0,0,3.7,1,10,0,93.5,95.4,0,21,0.0,0,41,26,100.0,41,94.5,28,29.8,0,187,265,10.2,7.2,4.56,5.2,9,79.8,61.5,8,13,2.9,2,41,0,90.5,82.5,0,84,0.0,0,352,67,95.2,335,114.2,84,89.4,2,799,558,8.3,11.9,2.39
Harrison Bryant,26394,TE,FAU,13,94,0,165,0,-1.0,2,81.8,,0,0,10.0,1,4,0,62.1,48.2,1,14,3.1,2,64,9,95.3,61,80.9,11,11.7,2,31,40,4.4,3.4,0.51,12.2,9,67.2,55.6,10,18,10.9,5,36,0,55.9,93.1,0,52,0.5,1,214,41,96.7,207,135.3,61,64.9,5,730,256,6.2,17.8,3.53
Quintin Morris,61182,TE,BOWL GREEN,12,93,0,122,0,-3.6,3,78.6,0.0,0,1,0.0,0,2,0,97.6,74.2,0,59,0.0,0,34,11,94.1,32,89.9,14,15.1,0,78,122,11.1,7.1,2.44,8.6,2,60.9,28.6,2,7,9.7,3,17,0,62.0,73.7,3,31,0.0,0,171,28,96.5,165,66.5,46,49.5,2,291,131,4.7,10.4,1.76
Quartney Davis,39931,WR,TEXAS A&M,11,93,0,312,0,-1.8,1,100.0,,0,0,0.0,0,3,0,99.5,72.0,0,10,0.0,0,38,14,94.7,36,85.4,14,15.1,0,63,88,6.3,4.5,1.75,9.6,8,63.9,33.3,5,15,6.1,3,29,0,47.3,66.9,2,29,0.0,0,320,46,93.1,298,88.7,72,77.4,3,537,244,5.3,11.7,1.8
Hutch White,41208,WR,TEXAS ST,12,93,0,314,0,-3.3,8,91.9,,0,0,0.0,0,5,0,99.9,77.7,0,18,0.0,0,88,34,96.6,85,91.6,37,39.8,1,141,253,7.4,4.1,1.66,6.4,10,72.4,42.9,6,14,7.4,5,29,0,69.2,69.4,4,40,0.0,0,401,63,95.8,384,76.3,87,93.5,1,610,328,5.2,9.7,1.59
Giovanni Ricci,13756,TE,W MICHIGAN,13,92,0,347,0,0.0,0,100.0,,0,0,0.0,0,0,0,90.0,33.1,0,4,10.6,5,47,3,89.4,42,79.2,3,3.3,0,9,9,3.0,3.0,0.21,10.3,0,50.0,35.7,5,14,14.3,4,16,0,56.9,74.5,2,33,0.5,1,217,24,93.5,203,77.1,48,52.2,4,264,62,2.6,11.0,1.3
Bradley Rozner,98743,WR,RICE,12,92,0,275,0,,0,,,0,0,,0,0,0,,38.8,0,0,0.0,0,37,0,100.0,37,0.0,0,0.0,0,0,0,,,0.0,15.0,0,0.0,,0,0,,0,0,0,71.6,69.2,1,0,0.0,0,24,0,95.8,23,0.0,2,2.2,0,0,0,,,0.0
Jauan Jennings,48027,WR,TENNESSEE,13,92,0,307,0,-2.9,2,85.7,,0,0,14.3,1,1,0,46.4,55.8,0,9,0.0,0,16,6,93.8,15,79.2,7,7.6,0,21,40,6.7,3.5,1.4,11.5,27,67.1,60.0,12,20,7.0,4,39,1,68.1,90.5,4,51,0.0,0,288,53,95.5,275,118.0,79,85.9,8,898,418,7.9,16.9,3.27
K.J. Hamler,61590,WR,PENN STATE,13,92,0,266,0,-2.1,0,88.2,50.0,1,2,0.0,0,6,0,99.1,70.9,0,18,0.0,0,50,15,98.0,49,88.0,17,18.5,0,87,122,8.1,5.8,1.78,13.2,4,63.8,44.4,4,9,16.4,10,35,0,38.0,72.3,3,58,0.0,0,342,51,95.0,325,114.4,80,87.0,8,797,300,5.9,15.6,2.45
Kobe Smith,84397,WR,S DIEGO ST,13,91,0,284,0,-1.8,0,80.0,100.0,1,1,20.0,1,0,0,29.3,46.7,0,13,0.0,0,30,4,96.7,29,81.7,5,5.5,0,18,23,5.8,4.5,0.62,,0,,,0,0,,0,0,0,48.3,64.1,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Tre Nixon,40445,WR,UCF,13,91,0,323,0,-0.2,2,81.8,,0,0,10.0,2,4,0,62.6,47.2,0,10,0.0,0,81,18,97.5,79,86.2,22,24.2,0,103,107,5.9,5.7,1.3,14.6,0,66.7,0.0,0,1,9.1,1,3,0,54.9,56.2,0,32,0.0,0,27,10,92.6,25,105.7,15,16.5,1,93,42,4.2,9.3,3.72
Shemar Thornton,84180,WR,FIU,13,91,0,166,0,-1.1,2,71.4,,0,0,16.7,1,2,0,38.7,54.5,0,29,0.0,0,26,5,88.5,23,133.3,7,7.7,1,54,57,11.4,10.8,2.35,19.0,0,100.0,,0,0,0.0,0,1,0,46.0,67.2,0,30,0.0,0,9,1,100.0,9,118.8,1,1.1,0,30,11,11.0,30.0,3.33
Quintez Cephus,29614,WR,WISCONSIN,14,91,0,349,0,0.2,5,100.0,,0,0,0.0,0,3,0,92.6,85.8,0,15,0.0,0,25,5,100.0,25,110.0,5,5.5,0,52,51,10.2,10.4,2.08,10.0,6,69.6,60.0,3,5,15.8,3,13,0,68.7,89.3,0,47,0.0,0,88,16,96.6,85,136.0,23,25.3,2,259,105,6.6,16.2,3.05
Cameron Ross,97105,WR,UCONN,11,91,0,146,0,-3.2,2,94.7,0.0,0,1,0.0,0,4,0,99.9,82.1,0,13,0.0,0,49,18,95.9,47,83.6,19,20.9,0,77,134,7.4,4.3,1.64,7.9,5,64.3,12.5,1,8,6.9,4,28,0,72.3,80.5,2,94,0.0,0,334,54,95.8,320,95.3,84,92.3,4,679,377,7.0,12.6,2.12
Aaron Fuller,47537,WR,WASHINGTON,12,91,0,340,0,-2.6,0,100.0,,0,0,0.0,0,5,0,99.5,71.0,0,18,0.0,0,48,16,97.9,47,91.4,16,17.6,0,95,136,8.5,5.9,2.02,7.5,1,74.1,50.0,1,2,13.0,3,9,0,61.2,70.2,1,35,1.0,1,105,20,95.2,100,94.5,27,29.7,1,219,103,5.2,11.0,2.19
Marquez Stevenson,41838,WR,HOUSTON,12,90,0,182,0,-1.8,6,80.0,,0,0,11.1,2,4,2,57.7,44.8,0,30,0.0,0,70,16,95.7,67,84.6,20,22.2,0,86,114,7.1,5.4,1.28,10.8,10,57.0,31.3,5,16,8.2,4,27,3,76.1,72.4,4,96,0.0,0,314,45,91.7,288,95.2,79,87.8,7,706,459,10.2,15.7,2.45
Dezmon Patmon,48329,WR,WASH STATE,13,90,0,341,0,0.1,1,92.3,,0,0,7.7,1,6,0,72.2,64.9,0,18,0.0,0,53,12,98.1,52,98.7,13,14.4,0,100,99,8.3,8.3,1.92,,0,,,0,0,,0,0,0,61.7,75.7,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0
Sam Crawford Jr.,78052,WR,TULSA,12,90,0,320,0,-1.3,2,100.0,,0,0,0.0,0,0,0,97.1,51.1,0,10,0.0,0,36,11,100.0,36,86.0,11,12.2,0,51,65,5.9,4.6,1.42,14.5,0,100.0,100.0,2,2,0.0,0,3,0,85.4,65.1,0,44,0.0,0,16,6,93.8,15,158.3,6,6.7,1,100,18,3.0,16.7,6.67
Thomas Hennigan,61125,WR,APP STATE,14,89,0,108,0,-2.0,3,88.9,,0,0,11.1,1,1,0,57.7,47.5,0,12,0.0,0,57,8,98.2,56,88.4,9,10.1,0,47,63,7.9,5.9,0.84,10.5,5,65.8,37.5,3,8,10.7,3,19,0,47.4,69.7,0,43,0.7,1,138,25,94.9,131,126.5,38,42.7,4,315,98,3.9,12.6,2.4
John Hightower,84142,WR,BOISE ST,14,89,0,120,0,-1.3,3,100.0,,0,0,0.0,0,4,0,99.1,78.8,0,30,0.0,0,57,15,94.7,54,125.8,15,16.9,1,133,153,10.2,8.9,2.46,8.1,3,100.0,,0,0,0.0,0,7,0,74.0,67.1,0,51,0.0,0,37,11,91.9,34,158.3,11,12.4,2,209,120,10.9,19.0,6.15
Tyler Snead,90863,WR,E CAROLINA,12,89,0,156,0,-2.8,3,100.0,,0,0,0.0,0,3,0,98.1,75.9,0,12,0.0,0,38,13,97.4,37,81.1,13,14.6,0,45,82,6.3,3.5,1.22,7.3,12,73.6,41.7,5,12,1.5,1,34,0,90.7,77.2,4,57,0.0,0,365,64,92.9,339,97.4,87,97.8,5,710,352,5.5,11.1,2.09
Brycen Hopkins,47338,TE,PURDUE,12,89,0,273,0,-0.5,1,100.0,,0,0,0.0,0,2,0,91.4,49.3,0,27,6.8,4,59,4,91.5,54,118.8,4,4.5,0,58,60,15.0,14.5,1.07,9.6,4,62.7,52.9,9,17,14.0,6,24,0,60.1,69.1,2,72,0.0,0,325,37,95.4,310,95.5,59,66.3,3,543,213,5.8,14.7,1.75
Colby Parkinson,52266,TE,STANFORD,12,88,0,300,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,30.0,0,3,0.0,0,68,1,98.5,67,79.2,1,1.1,0,3,5,5.0,3.0,0.04,12.9,3,55.4,33.3,6,18,0.0,0,20,0,93.6,64.0,3,36,0.0,0,270,31,95.9,259,55.3,56,63.6,0,395,130,4.2,12.7,1.53
Darnell Mooney,48236,WR,TULANE,13,88,0,319,0,-0.7,0,66.7,,0,0,0.0,0,1,0,86.7,40.0,0,6,0.0,0,42,2,97.6,41,71.5,3,3.4,0,10,11,5.5,5.0,0.24,10.6,1,38.9,33.3,2,6,22.2,2,5,0,46.1,72.5,0,23,0.0,0,39,7,100.0,39,71.5,18,20.5,1,80,29,4.1,11.4,2.05
Victor Tucker,61203,WR,CHARLOTTE,13,88,0,136,0,-2.8,1,100.0,,0,0,0.0,0,3,1,95.2,55.3,0,17,0.0,0,54,6,96.3,52,85.4,6,6.8,0,27,44,7.3,4.5,0.52,14.1,1,67.6,60.0,3,5,7.4,2,20,0,83.5,83.3,2,58,0.0,0,113,25,92.9,105,103.8,37,42.0,2,443,148,5.9,17.7,4.22
Johnny Johnson III,61588,WR,OREGON,14,88,0,264,0,-1.8,4,100.0,,0,0,0.0,0,7,0,98.6,67.6,0,39,0.0,0,87,14,98.9,86,144.9,14,15.9,2,130,155,11.1,9.3,1.51,12.4,1,75.0,33.3,1,3,6.3,1,9,0,61.5,66.8,0,39,0.0,0,79,15,96.2,76,122.5,20,22.7,1,198,89,5.9,13.2,2.61
Jalen Reagor,61697,WR,TCU,12,88,0,305,0,-1.6,2,81.8,,0,0,18.2,2,2,0,34.2,52.1,0,17,0.0,0,50,9,96.0,48,84.5,11,12.5,0,47,64,7.1,5.2,0.98,9.1,2,56.3,50.0,1,2,18.2,2,5,0,53.4,68.2,1,42,0.0,0,45,9,93.3,42,54.4,16,18.2,0,121,82,9.1,13.4,2.88
CeeDee Lamb,61570,WR,OKLAHOMA,13,88,0,261,0,-2.8,5,91.7,,0,0,0.0,0,2,0,97.1,87.4,0,70,0.0,0,33,11,97.0,32,135.1,12,13.6,1,117,148,13.5,10.6,3.66,14.9,13,71.4,40.0,2,5,3.8,1,18,0,86.1,92.7,1,71,0.0,0,103,25,96.1,99,141.4,35,39.8,7,605,297,11.9,24.2,6.11
Justin Hall,61158,WR,BALL ST,12,88,0,117,0,-3.1,5,100.0,,0,0,0.0,0,4,0,99.1,97.6,0,31,0.0,0,22,15,100.0,22,96.4,15,17.0,0,107,154,10.3,7.1,4.86,7.9,8,64.2,41.7,5,12,8.1,3,15,0,83.8,71.5,1,50,0.0,0,246,34,93.5,230,93.1,53,60.2,3,338,208,6.1,9.9,1.47
Antonio Nunn,42411,WR,BUFFALO,12,88,0,126,0,-0.5,0,100.0,,0,0,0.0,0,1,0,86.7,65.4,0,6,0.0,0,12,2,100.0,12,81.3,2,2.3,0,7,8,4.0,3.5,0.58,11.9,1,61.5,33.3,1,3,20.0,2,4,0,48.1,76.2,0,13,0.0,0,31,8,100.0,31,94.4,13,14.8,1,48,18,2.3,6.0,1.55
DeVonta Smith,61100,WR,ALABAMA,13,88,0,103,0,-3.0,5,95.7,,0,0,4.3,1,6,1,92.2,69.4,0,57,0.0,0,86,22,96.5,83,132.2,23,26.1,2,202,273,12.4,9.2,2.43,5.9,4,77.3,66.7,2,3,5.6,1,7,1,88.3,83.5,0,74,0.0,0,85,17,96.5,82,158.1,22,25.0,3,312,216,12.7,18.4,3.8
Darrell Stewart Jr.,27299,WR,MICH STATE,9,87,0,223,0,-3.5,2,90.0,,0,0,10.0,1,1,0,62.1,60.1,0,16,0.0,0,30,9,100.0,30,82.1,10,11.5,0,37,67,7.4,4.1,1.23,8.6,9,58.3,36.4,4,11,20.8,11,23,0,43.7,81.1,2,42,0.0,0,222,42,93.7,208,78.2,72,82.8,2,516,214,5.1,12.3,2.48
Tee Higgins,61211,WR,CLEMSON,15,87,0,140,0,-2.4,3,100.0,,0,0,0.0,0,1,0,92.6,50.2,0,21,0.0,0,54,5,100.0,54,91.7,5,5.7,0,30,42,8.4,6.0,0.56,19.1,0,62.5,66.7,2,3,0.0,0,8,0,68.4,90.2,0,65,0.0,0,48,10,89.6,43,145.8,16,18.4,3,217,37,3.7,21.7,5.05
Kyle Philips,84463,WR,UCLA,12,87,0,324,0,-3.1,2,100.0,,0,0,0.0,0,2,0,94.5,82.6,0,39,0.0,0,24,7,100.0,24,100.6,7,8.0,0,57,79,11.3,8.1,2.38,6.6,12,69.4,45.5,5,11,6.3,4,30,0,77.6,79.6,1,39,0.0,0,418,59,96.7,404,107.7,85,97.7,5,674,319,5.4,11.4,1.67
Tylan Wallace,61577,WR,OKLA STATE,8,87,0,262,0,-0.9,7,94.7,0.0,0,1,0.0,0,9,0,99.9,98.0,0,71,0.0,0,48,18,97.9,47,158.3,19,21.8,3,301,316,17.6,16.7,6.4,11.3,4,66.7,50.0,1,2,0.0,0,2,0,70.0,82.4,0,90,0.0,0,35,4,88.6,31,149.3,6,6.9,2,163,127,31.8,40.8,5.26
OJ Clark,27635,WR,NEW MEX ST,12,87,0,242,0,-1.3,7,92.3,,0,0,0.0,0,4,0,97.6,80.6,0,12,0.0,0,46,12,100.0,46,89.4,13,14.9,0,71,87,7.3,5.9,1.54,6.3,10,68.3,25.0,1,4,9.7,6,24,0,59.0,59.4,1,20,0.0,0,359,56,96.7,347,80.6,82,94.3,1,446,225,4.0,8.0,1.29
La'Michael Pettway,34983,WR,IOWA STATE,13,86,0,193,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,38.6,0,4,2.4,1,42,1,97.6,41,83.3,1,1.2,0,4,5,5.0,4.0,0.1,10.0,1,75.0,,0,0,0.0,0,2,0,71.9,65.6,0,15,0.0,0,28,3,92.9,26,134.4,4,4.7,1,29,4,1.3,9.7,1.12
Ja'Marcus Bradley,27003,WR,LA LAFAYET,14,86,0,207,0,-0.3,7,100.0,,0,0,0.0,0,5,0,97.6,73.8,0,23,0.0,0,59,12,98.3,58,132.3,12,14.0,1,109,113,9.4,9.1,1.88,22.0,0,66.7,,0,0,0.0,0,2,0,87.0,86.7,0,42,0.0,0,44,2,100.0,44,149.3,3,3.5,1,59,15,7.5,29.5,1.34
Josh Johnson,61329,WR,TULSA,12,86,0,320,0,-2.0,2,83.3,,0,0,0.0,0,0,0,92.6,66.7,0,14,0.0,0,23,5,100.0,23,89.6,6,7.0,0,33,44,8.8,6.6,1.43,10.7,2,50.6,41.7,5,12,21.8,12,22,2,24.3,58.1,4,39,0.0,0,313,43,94.6,296,52.1,85,98.8,1,481,128,3.0,11.2,1.63
Skyy Moore,97116,WR,W MICHIGAN,13,86,0,347,0,-3.0,1,100.0,,0,0,0.0,0,0,0,91.4,44.1,0,4,0.0,0,36,4,100.0,36,79.2,4,4.7,0,10,22,5.5,2.5,0.28,3.3,0,75.0,0.0,0,1,14.3,1,3,0,80.7,77.2,0,41,0.0,0,55,6,98.2,54,140.1,8,9.3,1,69,56,9.3,11.5,1.28
Randal Grimes,61774,WR,UNLV,11,85,0,325,0,-3.3,3,100.0,,0,0,0.0,0,0,0,90.0,46.8,0,5,0.0,0,44,3,97.7,43,79.2,3,3.5,0,5,15,5.0,1.7,0.12,42.0,0,100.0,,0,0,0.0,0,1,0,20.5,62.0,0,63,0.0,0,8,1,100.0,8,158.3,1,1.2,1,63,21,21.0,63.0,7.88
Dyami Brown,77986,WR,N CAROLINA,13,84,0,245,0,-1.5,1,50.0,,0,0,0.0,0,0,0,81.5,37.1,1,1,0.0,0,55,1,94.5,52,16.7,2,2.4,0,1,2,2.0,1.0,0.02,31.8,0,50.0,50.0,1,2,0.0,0,1,0,36.1,65.6,0,43,0.0,0,11,2,81.8,9,92.7,4,4.8,0,47,4,2.0,23.5,5.22
Tony Gaiter IV,47627,WR,FIU,13,84,0,166,0,-3.0,1,66.7,,0,0,0.0,0,1,0,86.7,49.9,0,16,0.0,0,30,2,93.3,28,77.1,3,3.6,0,14,22,11.0,7.0,0.5,9.7,14,59.5,41.7,5,12,12.0,6,30,1,51.7,69.2,0,30,0.7,2,267,44,95.9,256,101.2,74,88.1,4,560,210,4.8,12.7,2.19
Deangelo Antoine,47557,WR,FAU,13,84,0,165,0,-3.4,8,91.7,0.0,0,1,2.2,1,14,0,99.9,99.2,0,39,1.4,1,73,44,97.3,71,112.2,48,57.1,2,365,517,11.8,8.3,5.14,6.5,9,74.3,33.3,3,9,3.7,2,23,0,88.5,81.6,2,75,0.0,0,242,52,93.4,226,107.7,70,83.3,4,615,528,10.2,11.8,2.72
Blake Proehl,61224,WR,E CAROLINA,12,83,0,156,0,-2.0,0,100.0,,0,0,0.0,0,0,0,90.0,36.3,0,6,0.0,0,50,3,98.0,49,79.2,3,3.6,0,5,11,3.7,1.7,0.1,5.7,0,83.3,,0,0,0.0,0,2,0,90.3,68.0,0,11,0.0,0,33,5,87.9,29,88.9,6,7.2,0,32,10,2.0,6.4,1.1
Dylan Drummond,78187,WR,E MICHIGAN,13,83,0,160,0,-2.3,3,95.8,,0,0,4.2,1,8,0,91.5,80.3,0,12,0.0,0,51,23,98.0,50,89.1,24,28.9,0,129,182,7.9,5.6,2.58,9.1,3,65.0,61.5,8,13,5.5,3,28,0,67.7,70.0,3,27,0.0,0,336,52,94.9,319,78.1,80,96.4,3,479,222,4.3,9.2,1.5
Ronnie Bell,84288,WR,MICHIGAN,13,83,0,222,0,-3.6,3,91.7,,0,0,8.3,1,6,0,69.2,90.9,0,35,0.0,0,33,11,97.0,32,111.1,12,14.5,0,128,166,15.1,11.6,4.0,11.6,13,57.7,18.2,2,11,14.6,7,32,0,41.7,77.5,0,71,0.3,1,290,41,90.7,263,95.5,71,85.5,1,692,398,9.7,16.9,2.63
JaCorey Sullivan,55060,WR,C MICHIGAN,13,81,0,134,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,50.4,0,5,0.0,0,32,1,96.9,31,87.5,1,1.2,0,5,8,8.0,5.0,0.16,17.5,0,50.0,,0,0,0.0,0,1,0,83.7,74.9,0,14,0.0,0,30,1,93.3,28,112.5,2,2.5,1,14,0,0.0,14.0,0.5
Charlie Kolar,60917,TE,IOWA STATE,13,81,0,193,0,,0,,,0,0,,0,0,0,,36.7,0,0,17.6,6,34,0,82.4,28,0.0,0,0.0,0,0,0,,,0.0,12.4,1,54.8,43.8,7,16,4.2,1,18,0,82.2,88.9,3,49,0.0,0,190,23,94.7,180,74.1,42,51.9,3,326,65,2.8,14.2,1.81
T.J. Vasher,42135,WR,TEXAS TECH,10,81,0,315,0,-3.2,3,100.0,,0,0,0.0,0,2,0,92.6,52.5,0,15,0.0,0,77,5,96.1,74,105.0,5,6.2,0,46,62,12.4,9.2,0.62,11.8,2,53.8,50.0,3,6,0.0,0,4,0,61.3,67.0,0,30,0.0,0,51,7,98.0,50,102.7,13,16.0,1,94,46,6.6,13.4,1.88
K.J. Osborn,23503,WR,MIAMI FL,13,81,0,220,0,-2.4,0,100.0,,0,0,0.0,0,4,0,95.2,55.6,0,18,0.0,0,63,8,98.4,62,82.3,8,9.9,0,30,49,6.1,3.8,0.48,9.5,0,50.0,33.3,1,3,25.0,1,0,0,65.6,63.4,0,7,0.0,0,39,3,92.3,36,56.3,6,7.4,0,12,0,0.0,4.0,0.33
Hunter Bryant,61072,TE,WASHINGTON,12,80,0,340,0,-2.0,0,100.0,,0,0,0.0,0,1,0,86.7,53.4,0,23,5.3,2,38,2,92.1,35,118.8,2,2.5,0,30,34,17.0,15.0,0.86,11.4,3,61.0,25.0,2,8,13.8,4,17,0,61.5,74.1,1,40,0.0,0,209,25,95.7,200,95.3,41,51.3,2,357,156,6.2,14.3,1.79
Laviska Shenault Jr.,61220,WR,COLORADO,11,80,0,143,0,-3.2,6,92.3,,0,0,7.7,1,5,0,72.2,91.4,0,23,0.0,0,26,12,100.0,26,102.6,13,16.3,0,112,152,12.7,9.3,4.31,7.6,4,80.0,33.3,1,3,0.0,0,7,0,84.7,89.8,1,24,0.0,0,44,16,95.5,42,77.7,20,25.0,0,153,97,6.1,9.6,3.64
Michael Wilson,84423,WR,STANFORD,12,80,0,300,0,-1.2,0,66.7,0.0,0,1,14.3,1,3,0,52.6,43.6,0,26,0.0,0,73,6,95.9,70,125.7,9,11.3,1,67,74,12.3,11.2,0.96,8.0,0,68.8,100.0,3,3,0.0,0,7,0,83.3,62.2,0,23,0.0,0,83,11,97.6,81,117.2,16,20.0,1,142,58,5.3,12.9,1.75
Kalija Lipscomb,29112,WR,VANDERBILT,11,80,0,333,0,-2.8,5,83.3,0.0,0,1,6.3,1,3,1,79.6,54.3,0,8,0.0,0,58,15,100.0,58,79.2,18,22.5,0,46,88,5.9,3.1,0.79,8.4,4,70.0,25.0,1,4,0.0,0,3,0,86.8,64.3,0,36,0.0,0,51,7,92.2,47,97.9,10,12.5,0,90,55,7.9,12.9,1.91
Kyle Pitts,83964,TE,FLORIDA,13,80,0,163,0,-3.5,0,100.0,,0,0,0.0,0,1,0,93.6,40.6,0,10,11.8,8,68,6,86.8,59,80.6,6,7.5,0,20,41,6.8,3.3,0.34,9.0,0,66.7,75.0,6,8,7.7,1,7,0,75.0,74.5,2,25,0.9,1,116,12,94.0,109,63.0,18,22.5,1,114,26,2.2,9.5,1.05
Dante Wright,97188,WR,COLO STATE,12,80,0,144,0,-3.2,10,96.9,0.0,0,1,0.0,0,10,1,99.9,84.4,0,30,0.0,0,73,31,97.3,71,94.0,32,40.0,0,210,308,9.9,6.8,2.96,8.5,11,67.3,42.9,3,7,10.8,4,19,2,78.9,61.4,3,75,0.0,0,334,33,95.8,320,98.5,49,61.3,3,534,356,10.8,16.2,1.67
Malik Williams,61121,WR,APP STATE,14,80,0,108,0,-3.5,2,100.0,,0,0,0.0,0,4,0,99.1,61.5,0,15,0.0,0,48,15,100.0,48,87.8,15,18.8,0,76,129,8.6,5.1,1.58,8.6,8,68.8,42.9,6,14,5.4,3,34,0,84.5,78.8,2,43,0.6,2,308,53,95.1,293,96.3,77,96.3,4,562,290,5.5,10.6,1.92
Isaiah McKoy,78160,WR,KENT STATE,11,78,0,201,0,-1.2,2,100.0,,0,0,0.0,0,6,0,99.1,66.2,0,14,0.0,0,69,14,95.7,66,92.9,14,17.9,0,88,105,7.5,6.3,1.33,25.0,0,40.0,50.0,1,2,33.3,2,3,0,75.0,71.1,0,53,0.0,0,39,4,87.2,34,122.1,10,12.8,2,113,22,5.5,28.3,3.32
Jordan Nathan,42039,WR,UTAH ST,13,78,0,329,0,-2.6,2,91.3,100.0,1,1,4.5,1,3,0,90.0,67.5,0,11,0.0,0,71,21,98.6,70,79.2,23,29.5,0,68,123,5.9,3.2,0.97,6.9,8,72.1,50.0,3,6,7.5,4,24,0,75.8,61.6,1,52,0.0,0,357,49,95.2,340,85.7,68,87.2,0,484,242,4.9,9.9,1.42
Stephon Robinson Jr.,78136,WR,KANSAS,12,77,0,198,0,-2.8,3,66.7,0.0,0,1,20.0,1,1,0,29.3,50.7,0,11,0.0,0,48,4,97.9,47,77.8,6,7.8,0,29,39,9.8,7.3,0.62,12.9,2,60.9,60.0,6,10,9.7,3,17,0,71.6,72.7,0,65,0.0,0,232,28,94.0,218,137.9,46,59.7,8,502,142,5.1,17.9,2.3
Riley Lees,42322,WR,NWESTERN,12,77,0,256,0,-3.2,4,100.0,,0,0,0.0,0,2,1,98.1,55.4,0,7,0.0,0,36,13,94.4,34,79.2,13,16.9,0,39,81,6.2,3.0,1.15,5.9,12,68.5,44.4,4,9,5.7,3,22,1,77.2,60.8,2,40,0.0,0,307,50,92.5,284,80.2,73,94.8,2,409,192,3.8,8.2,1.44
George Pickens,99229,WR,GEORGIA,14,77,0,173,0,,0,,,0,0,,0,0,0,,42.4,0,0,0.0,0,17,0,100.0,17,0.0,0,0.0,0,0,0,,,0.0,24.3,0,42.9,33.3,1,3,0.0,0,3,0,94.5,88.9,0,33,0.0,0,33,3,87.9,29,80.1,7,9.1,0,71,16,5.3,23.7,2.45
Dillon Stoner,48304,WR,OKLA STATE,13,76,0,262,0,-2.9,3,100.0,,0,0,0.0,0,5,1,99.9,65.7,0,17,0.0,0,65,18,96.9,63,85.4,18,23.7,0,81,134,7.4,4.5,1.29,11.0,3,72.3,50.0,2,4,0.0,0,16,1,88.9,69.1,5,57,0.0,0,239,34,95.0,227,73.0,47,61.8,2,406,159,4.7,11.9,1.79
Isaiah Wright,40113,WR,TEMPLE,11,76,0,306,0,-2.6,2,100.0,,0,0,0.0,0,6,1,99.9,90.3,0,26,0.0,0,50,19,100.0,50,137.5,19,25.0,2,163,212,11.2,8.6,3.26,6.8,2,69.8,0.0,0,3,3.2,1,12,1,70.5,58.4,2,29,0.0,0,180,30,97.2,175,82.9,43,56.6,2,274,142,4.7,9.1,1.57
Adrian Hardy,42172,WR,LA TECH,10,76,0,208,0,-0.9,5,73.3,,0,0,0.0,0,4,0,97.1,55.7,1,23,0.0,0,85,11,97.6,83,63.2,15,19.7,0,100,113,10.3,9.1,1.2,7.0,0,0.0,0.0,0,1,,0,0,0,67.6,59.6,0,0,0.0,0,9,0,88.9,8,39.6,1,1.3,0,0,0,,,0.0
